repayment_id,loan_id,customer_id,installment_no,due_date,paid_date,monthly_payment_idr,delay_days,repayment_status
RP0017206,LN004480,CUS02489,2,2023-01-13,2023-01-13,100178,0,On Time
RP0017207,LN004480,CUS02489,3,2023-02-12,2023-02-12,100178,0,On Time
RP0017208,LN004480,CUS02489,4,2023-03-14,2023-03-14,100178,0,On Time
RP0017209,LN004480,CUS02489,5,2023-04-13,2023-04-13,100178,0,On Time
RP0017210,LN004480,CUS02489,6,2023-05-13,2023-05-13,100178,0,On Time
RP0017211,LN004480,CUS02489,7,2023-06-12,2023-06-12,100178,0,On Time
RP0017212,LN004480,CUS02489,8,2023-07-12,2023-07-12,100178,0,On Time
RP0017213,LN004480,CUS02489,9,2023-08-11,2023-08-11,100178,0,On Time
RP0017214,LN004480,CUS02489,10,2023-09-10,2023-09-10,100178,0,On Time
RP0017215,LN004480,CUS02489,11,2023-10-10,2023-10-10,100178,0,On Time
RP0017216,LN004480,CUS02489,12,2023-11-09,2023-11-09,100178,0,On Time
RP0017217,LN004491,CUS02486,1,2022-08-26,2022-08-26,85038,0,On Time
RP0017218,LN004491,CUS02486,2,2022-09-25,2022-09-25,85038,0,On Time
RP0017219,LN004491,CUS02486,3,2022-10-25,2022-10-25,85038,0,On Time
RP0017220,LN004491,CUS02486,4,2022-11-24,2022-11-24,85038,0,On Time
RP0017221,LN004491,CUS02486,5,2022-12-24,2022-12-24,85038,0,On Time
RP0017222,LN004491,CUS02486,6,2023-01-23,2023-01-23,85038,0,On Time
RP0017223,LN004491,CUS02486,7,2023-02-22,2023-02-22,85038,0,On Time
RP0017224,LN004491,CUS02486,8,2023-03-24,2023-03-24,85038,0,On Time
RP0017225,LN004491,CUS02486,9,2023-04-23,2023-04-23,85038,0,On Time
RP0017226,LN004491,CUS02486,10,2023-05-23,2023-05-23,85038,0,On Time
RP0017227,LN004491,CUS02486,11,2023-06-22,2023-06-22,85038,0,On Time
RP0017228,LN004491,CUS02486,12,2023-07-22,2023-07-22,85038,0,On Time
RP0017229,LN004497,CUS02647,1,2024-03-14,2024-03-14,99080,0,On Time
RP0017230,LN004497,CUS02647,2,2024-04-13,2024-04-13,99080,0,On Time
RP0017231,LN004497,CUS02647,3,2024-05-13,2024-05-13,99080,0,On Time
RP0017232,LN004497,CUS02647,4,2024-06-12,2024-06-12,99080,0,On Time
RP0017233,LN004497,CUS02647,5,2024-07-12,2024-07-12,99080,0,On Time
RP0017234,LN004497,CUS02647,6,2024-08-11,2024-08-11,99080,0,On Time
RP0017235,LN004497,CUS02647,7,2024-09-10,2024-09-10,99080,0,On Time
RP0017236,LN004497,CUS02647,8,2024-10-10,2024-10-10,99080,0,On Time
RP0017237,LN004497,CUS02647,9,2024-11-09,2024-11-09,99080,0,On Time
RP0017238,LN004497,CUS02647,10,2024-12-09,2024-12-09,99080,0,On Time
RP0017239,LN004497,CUS02647,11,2025-01-08,2025-01-08,99080,0,On Time
RP0017240,LN004497,CUS02647,12,2025-02-07,2025-02-07,99080,0,On Time
RP0017241,LN004497,CUS02647,13,2025-03-09,2025-03-09,99080,0,On Time
RP0017242,LN004497,CUS02647,14,2025-04-08,2025-04-08,99080,0,On Time
RP0017243,LN004497,CUS02647,15,2025-05-08,2025-05-08,99080,0,On Time
RP0017244,LN004497,CUS02647,16,2025-06-07,2025-06-07,99080,0,On Time
RP0017245,LN004498,CUS00224,1,2022-10-07,2022-10-07,502724,0,On Time
RP0017246,LN004498,CUS00224,2,2022-11-06,2022-11-06,502724,0,On Time
RP0017247,LN004498,CUS00224,3,2022-12-06,2022-12-06,502724,0,On Time
RP0017248,LN004498,CUS00224,4,2023-01-05,2023-01-05,502724,0,On Time
RP0017249,LN004498,CUS00224,5,2023-02-04,2023-02-04,502724,0,On Time
RP0017250,LN004498,CUS00224,6,2023-03-06,2023-03-06,502724,0,On Time
RP0017251,LN004502,CUS02028,1,2023-06-02,2023-06-02,3427544,0,On Time
RP0017252,LN004502,CUS02028,2,2023-07-02,2023-07-02,3427544,0,On Time
RP0017253,LN004502,CUS02028,3,2023-08-01,2023-08-01,3427544,0,On Time
RP0017254,LN004502,CUS02028,4,2023-08-31,2023-08-31,3427544,0,On Time
RP0017255,LN004502,CUS02028,5,2023-09-30,2023-09-30,3427544,0,On Time
RP0017256,LN004502,CUS02028,6,2023-10-30,2023-10-30,3427544,0,On Time
RP0017257,LN004502,CUS02028,7,2023-11-29,2023-11-29,3427544,0,On Time
RP0017258,LN004502,CUS02028,8,2023-12-29,2023-12-29,3427544,0,On Time
RP0017259,LN004502,CUS02028,9,2024-01-28,2024-01-28,3427544,0,On Time
RP0017260,LN004502,CUS02028,10,2024-02-27,2024-02-27,3427544,0,On Time
RP0017261,LN004502,CUS02028,11,2024-03-28,2024-03-28,3427544,0,On Time
RP0017262,LN004502,CUS02028,12,2024-04-27,2024-04-27,3427544,0,On Time
RP0017263,LN004502,CUS02028,13,2024-05-27,2024-05-27,3427544,0,On Time
RP0017264,LN004502,CUS02028,14,2024-06-26,2024-06-26,3427544,0,On Time
RP0017265,LN004502,CUS02028,15,2024-07-26,2024-07-26,3427544,0,On Time
RP0017266,LN004502,CUS02028,16,2024-08-25,2024-08-25,3427544,0,On Time
RP0017267,LN004502,CUS02028,17,2024-09-24,2024-09-24,3427544,0,On Time
RP0017268,LN004502,CUS02028,18,2024-10-24,2024-10-24,3427544,0,On Time
RP0017269,LN004502,CUS02028,19,2024-11-23,2024-11-23,3427544,0,On Time
RP0017270,LN004502,CUS02028,20,2024-12-23,2024-12-23,3427544,0,On Time
RP0017271,LN004502,CUS02028,21,2025-01-22,2025-01-22,3427544,0,On Time
RP0017272,LN004502,CUS02028,22,2025-02-21,2025-02-21,3427544,0,On Time
RP0017273,LN004502,CUS02028,23,2025-03-23,2025-03-23,3427544,0,On Time
RP0017274,LN004502,CUS02028,24,2025-04-22,2025-04-22,3427544,0,On Time
RP0017275,LN004502,CUS02028,25,2025-05-22,2025-05-22,3427544,0,On Time
RP0017276,LN004502,CUS02028,26,2025-06-21,2025-06-21,3427544,0,On Time
RP0017277,LN004504,CUS00462,1,2024-12-08,2024-12-08,192285,0,On Time
RP0017278,LN004504,CUS00462,2,2025-01-07,2025-01-07,192285,0,On Time
RP0017279,LN004504,CUS00462,3,2025-02-06,2025-02-06,192285,0,On Time
RP0017280,LN004504,CUS00462,4,2025-03-08,2025-03-08,192285,0,On Time
RP0017281,LN004504,CUS00462,5,2025-04-07,2025-04-07,192285,0,On Time
RP0017282,LN004504,CUS00462,6,2025-05-07,2025-05-07,192285,0,On Time
RP0017283,LN004507,CUS02614,1,2022-09-26,2022-09-26,1001737,0,On Time
RP0017284,LN004507,CUS02614,2,2022-10-26,2022-10-26,1001737,0,On Time
RP0017285,LN004507,CUS02614,3,2022-11-25,2022-11-25,1001737,0,On Time
RP0017286,LN004507,CUS02614,4,2022-12-25,2022-12-25,1001737,0,On Time
RP0017287,LN004507,CUS02614,5,2023-01-24,2023-01-24,1001737,0,On Time
RP0017288,LN004507,CUS02614,6,2023-02-23,2023-02-23,1001737,0,On Time
RP0017289,LN004507,CUS02614,7,2023-03-25,2023-03-25,1001737,0,On Time
RP0017290,LN004507,CUS02614,8,2023-04-24,2023-04-24,1001737,0,On Time
RP0017291,LN004507,CUS02614,9,2023-05-24,2023-05-24,1001737,0,On Time
RP0017292,LN004507,CUS02614,10,2023-06-23,2023-06-23,1001737,0,On Time
RP0017293,LN004507,CUS02614,11,2023-07-23,2023-07-23,1001737,0,On Time
RP0017294,LN004507,CUS02614,12,2023-08-22,2023-08-22,1001737,0,On Time
RP0017295,LN004507,CUS02614,13,2023-09-21,2023-09-21,1001737,0,On Time
RP0017296,LN004507,CUS02614,14,2023-10-21,2023-10-21,1001737,0,On Time
RP0017297,LN004507,CUS02614,15,2023-11-20,2023-11-20,1001737,0,On Time
RP0017298,LN004507,CUS02614,16,2023-12-20,2023-12-20,1001737,0,On Time
RP0017299,LN004507,CUS02614,17,2024-01-19,2024-01-19,1001737,0,On Time
RP0017300,LN004507,CUS02614,18,2024-02-18,2024-02-18,1001737,0,On Time
RP0017301,LN004507,CUS02614,19,2024-03-19,2024-03-19,1001737,0,On Time
RP0017302,LN004507,CUS02614,20,2024-04-18,2024-04-18,1001737,0,On Time
RP0017303,LN004507,CUS02614,21,2024-05-18,2024-05-18,1001737,0,On Time
RP0017304,LN004507,CUS02614,22,2024-06-17,2024-06-17,1001737,0,On Time
RP0017305,LN004507,CUS02614,23,2024-07-17,2024-07-17,1001737,0,On Time
RP0017306,LN004507,CUS02614,24,2024-08-16,2024-08-16,1001737,0,On Time
RP0017307,LN004517,CUS02329,1,2023-05-26,2023-05-26,1113797,0,On Time
RP0017308,LN004517,CUS02329,2,2023-06-25,2023-06-25,1113797,0,On Time
RP0017309,LN004517,CUS02329,3,2023-07-25,2023-07-25,1113797,0,On Time
RP0017310,LN004517,CUS02329,4,2023-08-24,2023-08-24,1113797,0,On Time
RP0017311,LN004517,CUS02329,5,2023-09-23,2023-09-23,1113797,0,On Time
RP0017312,LN004517,CUS02329,6,2023-10-23,2023-10-23,1113797,0,On Time
RP0017313,LN004517,CUS02329,7,2023-11-22,2023-11-22,1113797,0,On Time
RP0017314,LN004517,CUS02329,8,2023-12-22,2023-12-22,1113797,0,On Time
RP0017315,LN004517,CUS02329,9,2024-01-21,2024-01-21,1113797,0,On Time
RP0017316,LN004517,CUS02329,10,2024-02-20,2024-02-20,1113797,0,On Time
RP0017317,LN004517,CUS02329,11,2024-03-21,2024-03-21,1113797,0,On Time
RP0017318,LN004517,CUS02329,12,2024-04-20,2024-04-20,1113797,0,On Time
RP0017319,LN004519,CUS01497,1,2023-08-07,2023-08-07,923775,0,On Time
RP0017320,LN004519,CUS01497,2,2023-09-06,2023-09-06,923775,0,On Time
RP0017321,LN004519,CUS01497,3,2023-10-06,2023-10-06,923775,0,On Time
RP0017322,LN004519,CUS01497,4,2023-11-05,2023-11-05,923775,0,On Time
RP0017323,LN004519,CUS01497,5,2023-12-05,2023-12-05,923775,0,On Time
RP0017324,LN004519,CUS01497,6,2024-01-04,2024-01-04,923775,0,On Time
RP0017325,LN004519,CUS01497,7,2024-02-03,2024-02-03,923775,0,On Time
RP0017326,LN004519,CUS01497,8,2024-03-04,2024-03-04,923775,0,On Time
RP0017327,LN004519,CUS01497,9,2024-04-03,2024-04-03,923775,0,On Time
RP0017328,LN004519,CUS01497,10,2024-05-03,2024-05-03,923775,0,On Time
RP0017329,LN004519,CUS01497,11,2024-06-02,2024-06-02,923775,0,On Time
RP0017330,LN004519,CUS01497,12,2024-07-02,2024-07-02,923775,0,On Time
RP0017331,LN004524,CUS01930,1,2024-05-17,2024-05-17,244145,0,On Time
RP0017332,LN004524,CUS01930,2,2024-06-16,2024-06-16,244145,0,On Time
RP0017333,LN004524,CUS01930,3,2024-07-16,2024-07-16,244145,0,On Time
RP0017334,LN004524,CUS01930,4,2024-08-15,2024-08-15,244145,0,On Time
RP0017335,LN004524,CUS01930,5,2024-09-14,2024-09-14,244145,0,On Time
RP0017336,LN004524,CUS01930,6,2024-10-14,2024-10-14,244145,0,On Time
RP0017337,LN004524,CUS01930,7,2024-11-13,2024-11-13,244145,0,On Time
RP0017338,LN004524,CUS01930,8,2024-12-13,2024-12-13,244145,0,On Time
RP0017339,LN004524,CUS01930,9,2025-01-12,2025-01-12,244145,0,On Time
RP0017340,LN004524,CUS01930,10,2025-02-11,2025-02-11,244145,0,On Time
RP0017341,LN004524,CUS01930,11,2025-03-13,2025-03-13,244145,0,On Time
RP0017342,LN004524,CUS01930,12,2025-04-12,2025-04-12,244145,0,On Time
RP0017343,LN004525,CUS03156,1,2024-08-06,2024-08-06,451288,0,On Time
RP0017344,LN004525,CUS03156,2,2024-09-05,2024-09-05,451288,0,On Time
RP0017345,LN004525,CUS03156,3,2024-10-05,2024-10-05,451288,0,On Time
RP0017346,LN004527,CUS00069,1,2024-11-22,2024-11-22,1077013,0,On Time
RP0017347,LN004527,CUS00069,2,2024-12-22,2024-12-22,1077013,0,On Time
RP0017348,LN004527,CUS00069,3,2025-01-21,2025-01-21,1077013,0,On Time
RP0017349,LN004527,CUS00069,4,2025-02-20,2025-02-20,1077013,0,On Time
RP0017350,LN004527,CUS00069,5,2025-03-22,2025-03-22,1077013,0,On Time
RP0017351,LN004527,CUS00069,6,2025-04-21,2025-04-21,1077013,0,On Time
RP0017352,LN004527,CUS00069,7,2025-05-21,2025-05-21,1077013,0,On Time
RP0017353,LN004527,CUS00069,8,2025-06-20,2025-06-20,1077013,0,On Time
RP0017354,LN004528,CUS02406,1,2023-03-24,2023-03-24,513922,0,On Time
RP0017355,LN004528,CUS02406,2,2023-04-23,2023-04-23,513922,0,On Time
RP0017356,LN004528,CUS02406,3,2023-05-23,2023-05-23,513922,0,On Time
RP0017357,LN004528,CUS02406,4,2023-06-22,2023-06-22,513922,0,On Time
RP0017358,LN004528,CUS02406,5,2023-07-22,2023-07-22,513922,0,On Time
RP0017359,LN004528,CUS02406,6,2023-08-21,2023-08-21,513922,0,On Time
RP0017360,LN004534,CUS00248,1,2024-08-15,2024-08-15,155104,0,On Time
RP0017361,LN004534,CUS00248,2,2024-09-14,2024-09-14,155104,0,On Time
RP0017362,LN004534,CUS00248,3,2024-10-14,2024-10-14,155104,0,On Time
RP0017363,LN004534,CUS00248,4,2024-11-13,2024-11-13,155104,0,On Time
RP0017364,LN004534,CUS00248,5,2024-12-13,2024-12-13,155104,0,On Time
RP0017365,LN004534,CUS00248,6,2025-01-12,2025-01-12,155104,0,On Time
RP0017366,LN004534,CUS00248,7,2025-02-11,2025-02-11,155104,0,On Time
RP0017367,LN004534,CUS00248,8,2025-03-13,2025-03-13,155104,0,On Time
RP0017368,LN004534,CUS00248,9,2025-04-12,2025-04-12,155104,0,On Time
RP0017369,LN004534,CUS00248,10,2025-05-12,2025-05-12,155104,0,On Time
RP0017370,LN004534,CUS00248,11,2025-06-11,2025-06-11,155104,0,On Time
RP0017371,LN004538,CUS01174,1,2023-09-16,2023-09-16,70536,0,On Time
RP0017372,LN004538,CUS01174,2,2023-10-16,2023-10-16,70536,0,On Time
RP0017373,LN004538,CUS01174,3,2023-11-15,2023-11-15,70536,0,On Time
RP0017374,LN004538,CUS01174,4,2023-12-15,2023-12-15,70536,0,On Time
RP0017375,LN004538,CUS01174,5,2024-01-14,2024-01-14,70536,0,On Time
RP0017376,LN004538,CUS01174,6,2024-02-13,2024-02-13,70536,0,On Time
RP0017377,LN004538,CUS01174,7,2024-03-14,2024-03-14,70536,0,On Time
RP0017378,LN004538,CUS01174,8,2024-04-13,2024-04-13,70536,0,On Time
RP0017379,LN004538,CUS01174,9,2024-05-13,2024-05-13,70536,0,On Time
RP0017380,LN004538,CUS01174,10,2024-06-12,2024-06-12,70536,0,On Time
RP0017381,LN004538,CUS01174,11,2024-07-12,2024-07-12,70536,0,On Time
RP0017382,LN004538,CUS01174,12,2024-08-11,2024-08-11,70536,0,On Time
RP0017383,LN004538,CUS01174,13,2024-09-10,2024-09-10,70536,0,On Time
RP0017384,LN004538,CUS01174,14,2024-10-10,2024-10-10,70536,0,On Time
RP0017385,LN004538,CUS01174,15,2024-11-09,2024-11-09,70536,0,On Time
RP0017386,LN004538,CUS01174,16,2024-12-09,2024-12-09,70536,0,On Time
RP0017387,LN004538,CUS01174,17,2025-01-08,2025-01-08,70536,0,On Time
RP0017388,LN004538,CUS01174,18,2025-02-07,2025-02-07,70536,0,On Time
RP0017389,LN004543,CUS01702,1,2023-08-17,2023-08-17,361223,0,On Time
RP0017390,LN004543,CUS01702,2,2023-09-16,2023-09-16,361223,0,On Time
RP0017391,LN004543,CUS01702,3,2023-10-16,2023-10-16,361223,0,On Time
RP0017392,LN004543,CUS01702,4,2023-11-15,2023-11-15,361223,0,On Time
RP0017393,LN004543,CUS01702,5,2023-12-15,2023-12-15,361223,0,On Time
RP0017394,LN004543,CUS01702,6,2024-01-14,2024-01-14,361223,0,On Time
RP0017395,LN004543,CUS01702,7,2024-02-13,2024-02-13,361223,0,On Time
RP0017396,LN004543,CUS01702,8,2024-03-14,2024-03-14,361223,0,On Time
RP0017397,LN004543,CUS01702,9,2024-04-13,2024-04-13,361223,0,On Time
RP0017398,LN004543,CUS01702,10,2024-05-13,2024-05-13,361223,0,On Time
RP0017399,LN004543,CUS01702,11,2024-06-12,2024-06-12,361223,0,On Time
RP0017400,LN004543,CUS01702,12,2024-07-12,2024-07-12,361223,0,On Time
RP0017401,LN004543,CUS01702,13,2024-08-11,2024-08-11,361223,0,On Time
RP0017402,LN004543,CUS01702,14,2024-09-10,2024-09-10,361223,0,On Time
RP0017403,LN004543,CUS01702,15,2024-10-10,2024-10-10,361223,0,On Time
RP0017404,LN004543,CUS01702,16,2024-11-09,2024-11-09,361223,0,On Time
RP0017405,LN004543,CUS01702,17,2024-12-09,2024-12-09,361223,0,On Time
RP0017406,LN004543,CUS01702,18,2025-01-08,2025-01-08,361223,0,On Time
RP0017407,LN004545,CUS02875,1,2024-03-21,2024-03-21,145669,0,On Time
RP0017408,LN004545,CUS02875,2,2024-04-20,2024-04-20,145669,0,On Time
RP0017409,LN004545,CUS02875,3,2024-05-20,2024-05-20,145669,0,On Time
RP0017410,LN004545,CUS02875,4,2024-06-19,2024-06-19,145669,0,On Time
RP0017411,LN004545,CUS02875,5,2024-07-19,2024-07-19,145669,0,On Time
RP0017412,LN004545,CUS02875,6,2024-08-18,2024-08-18,145669,0,On Time
RP0017413,LN004549,CUS02198,1,2023-09-03,2023-09-03,271085,0,On Time
RP0017414,LN004549,CUS02198,2,2023-10-03,2023-10-03,271085,0,On Time
RP0017415,LN004549,CUS02198,3,2023-11-02,2023-11-02,271085,0,On Time
RP0017416,LN004549,CUS02198,4,2023-12-02,2023-12-02,271085,0,On Time
RP0017417,LN004549,CUS02198,5,2024-01-01,2024-01-01,271085,0,On Time
RP0017418,LN004549,CUS02198,6,2024-01-31,2024-01-31,271085,0,On Time
RP0017419,LN004549,CUS02198,7,2024-03-01,2024-03-01,271085,0,On Time
RP0017420,LN004549,CUS02198,8,2024-03-31,2024-03-31,271085,0,On Time
RP0017421,LN004549,CUS02198,9,2024-04-30,2024-04-30,271085,0,On Time
RP0017422,LN004549,CUS02198,10,2024-05-30,2024-05-30,271085,0,On Time
RP0017423,LN004549,CUS02198,11,2024-06-29,2024-06-29,271085,0,On Time
RP0017424,LN004549,CUS02198,12,2024-07-29,2024-07-29,271085,0,On Time
RP0017425,LN004558,CUS00833,1,2022-11-17,2022-11-17,2285825,0,On Time
RP0017426,LN004558,CUS00833,2,2022-12-17,2022-12-17,2285825,0,On Time
RP0017427,LN004558,CUS00833,3,2023-01-16,2023-01-16,2285825,0,On Time
RP0017428,LN004558,CUS00833,4,2023-02-15,2023-02-15,2285825,0,On Time
RP0017429,LN004558,CUS00833,5,2023-03-17,2023-03-17,2285825,0,On Time
RP0017430,LN004558,CUS00833,6,2023-04-16,2023-04-16,2285825,0,On Time
RP0017431,LN004558,CUS00833,7,2023-05-16,2023-05-16,2285825,0,On Time
RP0017432,LN004558,CUS00833,8,2023-06-15,2023-06-15,2285825,0,On Time
RP0017433,LN004558,CUS00833,9,2023-07-15,2023-07-15,2285825,0,On Time
RP0017434,LN004558,CUS00833,10,2023-08-14,2023-08-14,2285825,0,On Time
RP0017435,LN004558,CUS00833,11,2023-09-13,2023-09-13,2285825,0,On Time
RP0017436,LN004558,CUS00833,12,2023-10-13,2023-10-13,2285825,0,On Time
RP0017437,LN004560,CUS00637,1,2024-07-04,2024-07-04,325595,0,On Time
RP0017438,LN004560,CUS00637,2,2024-08-03,2024-08-03,325595,0,On Time
RP0017439,LN004560,CUS00637,3,2024-09-02,2024-09-02,325595,0,On Time
RP0017440,LN004560,CUS00637,4,2024-10-02,2024-10-02,325595,0,On Time
RP0017441,LN004560,CUS00637,5,2024-11-01,2024-11-01,325595,0,On Time
RP0017442,LN004560,CUS00637,6,2024-12-01,2024-12-01,325595,0,On Time
RP0017443,LN004560,CUS00637,7,2024-12-31,2024-12-31,325595,0,On Time
RP0017444,LN004560,CUS00637,8,2025-01-30,2025-01-30,325595,0,On Time
RP0017445,LN004560,CUS00637,9,2025-03-01,2025-03-01,325595,0,On Time
RP0017446,LN004560,CUS00637,10,2025-03-31,2025-03-31,325595,0,On Time
RP0017447,LN004560,CUS00637,11,2025-04-30,2025-04-30,325595,0,On Time
RP0017448,LN004560,CUS00637,12,2025-05-30,2025-05-30,325595,0,On Time
RP0017449,LN004560,CUS00637,13,2025-06-29,2025-06-29,325595,0,On Time
RP0017450,LN004563,CUS01601,1,2023-11-18,2023-11-18,103576,0,On Time
RP0017451,LN004563,CUS01601,2,2023-12-18,2023-12-18,103576,0,On Time
RP0017452,LN004563,CUS01601,3,2024-01-17,2024-01-17,103576,0,On Time
RP0017453,LN004563,CUS01601,4,2024-02-16,2024-02-16,103576,0,On Time
RP0017454,LN004563,CUS01601,5,2024-03-17,2024-03-17,103576,0,On Time
RP0017455,LN004563,CUS01601,6,2024-04-16,2024-04-16,103576,0,On Time
RP0017456,LN004563,CUS01601,7,2024-05-16,2024-05-16,103576,0,On Time
RP0017457,LN004563,CUS01601,8,2024-06-15,2024-06-15,103576,0,On Time
RP0017458,LN004563,CUS01601,9,2024-07-15,2024-07-15,103576,0,On Time
RP0017459,LN004563,CUS01601,10,2024-08-14,2024-08-14,103576,0,On Time
RP0017460,LN004563,CUS01601,11,2024-09-13,2024-09-13,103576,0,On Time
RP0017461,LN004563,CUS01601,12,2024-10-13,2024-10-13,103576,0,On Time
RP0017462,LN004563,CUS01601,13,2024-11-12,2024-11-12,103576,0,On Time
RP0017463,LN004563,CUS01601,14,2024-12-12,2024-12-12,103576,0,On Time
RP0017464,LN004563,CUS01601,15,2025-01-11,2025-01-11,103576,0,On Time
RP0017465,LN004563,CUS01601,16,2025-02-10,2025-02-10,103576,0,On Time
RP0017466,LN004563,CUS01601,17,2025-03-12,2025-03-12,103576,0,On Time
RP0017467,LN004563,CUS01601,18,2025-04-11,2025-04-11,103576,0,On Time
RP0017468,LN004568,CUS02662,1,2023-06-20,2023-06-20,535645,0,On Time
RP0017469,LN004568,CUS02662,2,2023-07-20,2023-07-20,535645,0,On Time
RP0017470,LN004568,CUS02662,3,2023-08-19,2023-08-19,535645,0,On Time
RP0017471,LN004568,CUS02662,4,2023-09-18,2023-09-18,535645,0,On Time
RP0017472,LN004568,CUS02662,5,2023-10-18,2023-10-18,535645,0,On Time
RP0017473,LN004568,CUS02662,6,2023-11-17,2023-11-17,535645,0,On Time
RP0017474,LN004569,CUS02790,1,2023-11-21,2023-11-21,167484,0,On Time
RP0017475,LN004569,CUS02790,2,2023-12-21,2023-12-21,167484,0,On Time
RP0017476,LN004569,CUS02790,3,2024-01-20,2024-01-20,167484,0,On Time
RP0017477,LN004569,CUS02790,4,2024-02-19,2024-02-19,167484,0,On Time
RP0017478,LN004569,CUS02790,5,2024-03-20,2024-03-20,167484,0,On Time
RP0017479,LN004569,CUS02790,6,2024-04-19,2024-04-19,167484,0,On Time
RP0017480,LN004569,CUS02790,7,2024-05-19,2024-05-19,167484,0,On Time
RP0017481,LN004569,CUS02790,8,2024-06-18,2024-06-18,167484,0,On Time
RP0017482,LN004569,CUS02790,9,2024-07-18,2024-07-18,167484,0,On Time
RP0017483,LN004569,CUS02790,10,2024-08-17,2024-08-17,167484,0,On Time
RP0017484,LN004569,CUS02790,11,2024-09-16,2024-09-16,167484,0,On Time
RP0017485,LN004569,CUS02790,12,2024-10-16,2024-10-16,167484,0,On Time
RP0017486,LN004569,CUS02790,13,2024-11-15,2024-11-15,167484,0,On Time
RP0017487,LN004569,CUS02790,14,2024-12-15,2024-12-15,167484,0,On Time
RP0017488,LN004569,CUS02790,15,2025-01-14,2025-01-14,167484,0,On Time
RP0017489,LN004569,CUS02790,16,2025-02-13,2025-02-13,167484,0,On Time
RP0017490,LN004569,CUS02790,17,2025-03-15,2025-03-15,167484,0,On Time
RP0017491,LN004569,CUS02790,18,2025-04-14,2025-04-14,167484,0,On Time
RP0017492,LN004569,CUS02790,19,2025-05-14,2025-05-14,167484,0,On Time
RP0017493,LN004569,CUS02790,20,2025-06-13,2025-06-13,167484,0,On Time
RP0017494,LN004575,CUS02990,1,2022-11-05,2022-11-05,295465,0,On Time
RP0017495,LN004575,CUS02990,2,2022-12-05,2022-12-05,295465,0,On Time
RP0017496,LN004575,CUS02990,3,2023-01-04,2023-01-04,295465,0,On Time
RP0017497,LN004575,CUS02990,4,2023-02-03,2023-02-03,295465,0,On Time
RP0017498,LN004575,CUS02990,5,2023-03-05,2023-03-05,295465,0,On Time
RP0017499,LN004575,CUS02990,6,2023-04-04,2023-04-04,295465,0,On Time
RP0017500,LN004575,CUS02990,7,2023-05-04,2023-05-04,295465,0,On Time
RP0017501,LN004575,CUS02990,8,2023-06-03,2023-06-03,295465,0,On Time
RP0017502,LN004575,CUS02990,9,2023-07-03,2023-07-03,295465,0,On Time
RP0017503,LN004575,CUS02990,10,2023-08-02,2023-08-02,295465,0,On Time
RP0017504,LN004575,CUS02990,11,2023-09-01,2023-09-01,295465,0,On Time
RP0017505,LN004575,CUS02990,12,2023-10-01,2023-10-01,295465,0,On Time
RP0017506,LN004578,CUS00238,1,2022-02-09,2022-02-09,2414308,0,On Time
RP0017507,LN004580,CUS00354,1,2023-01-25,2023-01-25,108775,0,On Time
RP0017508,LN004580,CUS00354,2,2023-02-24,2023-02-24,108775,0,On Time
RP0017509,LN004580,CUS00354,3,2023-03-26,2023-03-26,108775,0,On Time
RP0017510,LN004580,CUS00354,4,2023-04-25,2023-04-25,108775,0,On Time
RP0017511,LN004580,CUS00354,5,2023-05-25,2023-05-25,108775,0,On Time
RP0017512,LN004580,CUS00354,6,2023-06-24,2023-06-24,108775,0,On Time
RP0017513,LN004580,CUS00354,7,2023-07-24,2023-07-24,108775,0,On Time
RP0017514,LN004580,CUS00354,8,2023-08-23,2023-08-23,108775,0,On Time
RP0017515,LN004580,CUS00354,9,2023-09-22,2023-09-22,108775,0,On Time
RP0017516,LN004580,CUS00354,10,2023-10-22,2023-10-22,108775,0,On Time
RP0017517,LN004580,CUS00354,11,2023-11-21,2023-11-21,108775,0,On Time
RP0017518,LN004580,CUS00354,12,2023-12-21,2023-12-21,108775,0,On Time
RP0017519,LN004585,CUS02494,1,2022-07-12,2022-07-12,706514,0,On Time
RP0017520,LN004585,CUS02494,2,2022-08-11,2022-08-11,706514,0,On Time
RP0017521,LN004585,CUS02494,3,2022-09-10,2022-09-10,706514,0,On Time
RP0017522,LN004585,CUS02494,4,2022-10-10,2022-10-10,706514,0,On Time
RP0017523,LN004585,CUS02494,5,2022-11-09,2022-11-09,706514,0,On Time
